fixture_id,window_5min,mean_pressure,max_pressure,high_intensity_count
16924614,70,0.0,0.0,0
16924614,75,3.5999999999999996,3.0,1
16924614,80,0.3,0.3,0
16924614,85,1.0,1.0,0
16924614,90,0.0,0.0,0
16924614,95,3.0,3.0,1
16924614,100,0.0,0.0,0
16924614,105,0.0,0.0,0
16924614,110,0.0,0.0,0
16924614,115,0.0,0.0,0
16924614,120,0.0,0.0,0
16924615,-30,0.0,0.0,0
16924615,-25,0.0,0.0,0
16924615,-20,0.0,0.0,0
16924615,-15,0.0,0.0,0
16924615,-10,0.0,0.0,0
16924615,-5,0.0,0.0,0
16924615,0,0.0,0.0,0
16924615,5,0.0,0.0,0
16924615,10,0.0,0.0,0
16924615,15,0.0,0.0,0
16924615,20,1.0,1.0,0
16924615,25,0.0,0.0,0
16924615,30,0.0,0.0,0
16924615,35,0.0,0.0,0
16924615,40,7.5,3.0,2
16924615,45,0.0,0.0,0
16924615,50,0.0,0.0,0
16924615,55,3.0,3.0,1
16924615,60,0.0,0.0,0
16924615,65,0.3,0.3,0
16924615,70,1.3,1.0,0
16924615,75,0.3,0.3,0
16924615,80,1.3,1.0,0
16924615,85,0.0,0.0,0
16924615,90,0.3,0.3,0
16924615,95,4.0,3.0,1
16924615,100,2.5,2.5,1
16924615,105,0.0,0.0,0
16924615,110,0.0,0.0,0
16924615,115,0.0,0.0,0
16924615,120,0.0,0.0,0
16924616,-30,0.0,0.0,0
16924616,-25,0.0,0.0,0
16924616,-20,0.0,0.0,0
16924616,-15,0.0,0.0,0
16924616,-10,0.0,0.0,0
16924616,-5,0.0,0.0,0
16924616,0,0.0,0.0,0
16924616,5,3.0,3.0,1
16924616,10,0.0,0.0,0
16924616,15,0.0,0.0,0
16924616,20,0.0,0.0,0
16924616,25,0.0,0.0,0
16924616,30,0.0,0.0,0
16924616,35,0.0,0.0,0
16924616,40,0.0,0.0,0
16924616,45,1.0,1.0,0
16924616,50,0.0,0.0,0
16924616,55,0.0,0.0,0
16924616,60,0.0,0.0,0
16924616,65,0.0,0.0,0
16924616,70,0.0,0.0,0
16924616,75,0.6,0.3,0
16924616,80,0.0,0.0,0
16924616,85,0.0,0.0,0
16924616,90,0.0,0.0,0
16924616,95,0.0,0.0,0
16924616,100,0.0,0.0,0
16924616,105,0.0,0.0,0
16924616,110,0.0,0.0,0
16924616,115,0.0,0.0,0
16924616,120,0.0,0.0,0
16924617,-30,0.0,0.0,0
16924617,-25,0.0,0.0,0
16924617,-20,0.0,0.0,0
16924617,-15,0.0,0.0,0
16924617,-10,0.0,0.0,0
16924617,-5,0.0,0.0,0
16924617,0,0.0,0.0,0
16924617,5,0.0,0.0,0
16924617,10,3.0,3.0,1
16924617,15,0.0,0.0,0
16924617,20,1.0,1.0,0
16924617,25,3.0,3.0,1
16924617,30,0.0,0.0,0
16924617,35,0.0,0.0,0
16924617,40,2.5,2.5,1
16924617,45,1.0,1.0,0
16924617,50,0.0,0.0,0
16924617,55,1.0,1.0,0
16924617,60,1.0,1.0,0
16924617,65,0.0,0.0,0
16924617,70,0.0,0.0,0
16924617,75,0.6,0.3,0
16924617,80,0.3,0.3,0
16924617,85,0.6,0.3,0
16924617,90,0.3,0.3,0
16924617,95,0.0,0.0,0
16924617,100,0.0,0.0,0
16924617,105,0.0,0.0,0
16924617,110,0.0,0.0,0
16924617,115,0.0,0.0,0
16924617,120,0.0,0.0,0
16924618,-30,0.0,0.0,0
16924618,-25,0.0,0.0,0
16924618,-20,0.0,0.0,0
16924618,-15,0.0,0.0,0
16924618,-10,0.0,0.0,0
16924618,-5,0.0,0.0,0
16924618,0,3.0,3.0,1
16924618,5,0.0,0.0,0
16924618,10,2.0,1.0,0
16924618,15,3.0,3.0,1
16924618,20,1.0,1.0,0
16924618,25,0.0,0.0,0
16924618,30,0.0,0.0,0
16924618,35,0.3,0.3,0
16924618,40,0.0,0.0,0
16924618,45,5.0,3.0,1
16924618,50,0.0,0.0,0
16924618,55,1.3,1.0,0
16924618,60,0.0,0.0,0
16924618,65,1.0,1.0,0
16924618,70,0.0,0.0,0
16924618,75,0.6,0.3,0
16924618,80,0.3,0.3,0
16924618,85,0.3,0.3,0
16924618,90,2.0,1.0,0
16924618,95,0.0,0.0,0
16924618,100,0.0,0.0,0
16924618,105,0.0,0.0,0
16924618,110,0.0,0.0,0
16924618,115,0.0,0.0,0
16924618,120,0.0,0.0,0
16924619,-30,0.0,0.0,0
16924619,-25,0.0,0.0,0
16924619,-20,0.0,0.0,0
16924619,-15,0.0,0.0,0
16924619,-10,0.0,0.0,0
16924619,-5,0.0,0.0,0
16924619,0,1.0,1.0,0
16924619,5,0.0,0.0,0
16924619,10,0.0,0.0,0
16924619,15,0.0,0.0,0
16924619,20,0.0,0.0,0
16924619,25,6.0,3.0,2
16924619,30,3.0,3.0,1
16924619,35,0.0,0.0,0
16924619,40,0.0,0.0,0
16924619,45,1.0,1.0,0
16924619,50,0.0,0.0,0
16924619,55,0.0,0.0,0
16924619,60,0.3,0.3,0
16924619,65,1.3,1.0,0
16924619,70,1.3,1.0,0
16924619,75,0.3,0.3,0
16924619,80,0.3,0.3,0
16924619,85,3.0,3.0,1
16924619,90,0.3,0.3,0
16924619,95,0.0,0.0,0
16924619,100,0.0,0.0,0
16924619,105,0.0,0.0,0
16924619,110,0.0,0.0,0
16924619,115,0.0,0.0,0
16924619,120,0.0,0.0,0
16924620,-30,0.0,0.0,0
16924620,-25,0.0,0.0,0
16924620,-20,0.0,0.0,0
16924620,-15,0.0,0.0,0
16924620,-10,0.0,0.0,0
16924620,-5,0.0,0.0,0
16924620,0,3.0,3.0,1
16924620,5,0.0,0.0,0
16924620,10,0.0,0.0,0
16924620,15,0.0,0.0,0
16924620,20,1.0,1.0,0
16924620,25,0.0,0.0,0
16924620,30,0.0,0.0,0
16924620,35,2.5,2.5,1
16924620,40,0.0,0.0,0
16924620,45,1.0,1.0,0
16924620,50,4.3,3.0,1
16924620,55,2.5,2.5,1
16924620,60,1.3,1.0,0
16924620,65,0.3,0.3,0
16924620,70,0.0,0.0,0
16924620,75,3.0,3.0,1
16924620,80,3.3,3.0,1
16924620,85,2.8,2.5,1
16924620,90,0.0,0.0,0
16924620,95,0.0,0.0,0
16924620,100,0.0,0.0,0
16924620,105,0.0,0.0,0
16924620,110,0.0,0.0,0
16924620,115,0.0,0.0,0
16924620,120,0.0,0.0,0
16924621,-30,0.0,0.0,0
16924621,-25,0.0,0.0,0
16924621,-20,0.0,0.0,0
16924621,-15,0.0,0.0,0
16924621,-10,0.0,0.0,0
16924621,-5,0.0,0.0,0
16924621,0,0.0,0.0,0
16924621,5,1.0,1.0,0
16924621,10,0.0,0.0,0
16924621,15,0.0,0.0,0
16924621,20,0.0,0.0,0
16924621,25,0.0,0.0,0
16924621,30,0.0,0.0,0
16924621,35,0.0,0.0,0
16924621,40,0.0,0.0,0
16924621,45,0.3,0.3,0
16924621,50,0.0,0.0,0
16924621,55,1.0,1.0,0
16924621,60,0.3,0.3,0
16924621,65,1.3,1.0,0
16924621,70,0.6,0.3,0
16924621,75,0.0,0.0,0
16924621,80,0.0,0.0,0
16924621,85,3.0,3.0,1
16924621,90,0.3,0.3,0
16924621,95,0.0,0.0,0
16924621,100,0.0,0.0,0
16924621,105,0.0,0.0,0
16924621,110,0.0,0.0,0
16924621,115,0.0,0.0,0
16924621,120,0.0,0.0,0
16924622,-30,0.0,0.0,0
16924622,-25,0.0,0.0,0
16924622,-20,0.0,0.0,0
16924622,-15,0.0,0.0,0
16924622,-10,0.0,0.0,0
16924622,-5,0.0,0.0,0
16924622,0,0.0,0.0,0
16924622,5,0.0,0.0,0
16924622,10,0.0,0.0,0
16924622,15,0.0,0.0,0
16924622,20,0.0,0.0,0
16924622,25,3.0,3.0,1
16924622,30,0.0,0.0,0
16924622,35,0.0,0.0,0
16924622,40,1.0,1.0,0
16924622,45,0.3,0.3,0
16924622,50,1.0,1.0,0
16924622,55,0.0,0.0,0
16924622,60,0.0,0.0,0
16924622,65,0.3,0.3,0
16924622,70,0.3,0.3,0
16924622,75,0.8999999999999999,0.3,0
16924622,80,1.0,1.0,0
16924622,85,0.0,0.0,0
16924622,90,1.0,1.0,0
16924622,95,3.5,2.5,1
16924622,100,0.0,0.0,0
16924622,105,0.0,0.0,0
16924622,110,0.0,0.0,0
16924622,115,0.0,0.0,0
16924622,120,0.0,0.0,0
16924623,-30,0.0,0.0,0
16924623,-25,0.0,0.0,0
16924623,-20,0.0,0.0,0
16924623,-15,0.0,0.0,0
16924623,-10,0.0,0.0,0
16924623,-5,0.0,0.0,0
16924623,0,3.0,3.0,1
16924623,5,1.0,1.0,0
16924623,10,0.0,0.0,0
16924623,15,0.0,0.0,0
16924623,20,0.0,0.0,0
16924623,25,7.0,3.0,2
16924623,30,0.0,0.0,0
16924623,35,0.0,0.0,0
16924623,40,0.0,0.0,0
16924623,45,0.6,0.3,0
16924623,50,0.0,0.0,0
16924623,55,3.0,3.0,1
16924623,60,0.0,0.0,0
16924623,65,0.3,0.3,0
16924623,70,3.6,3.0,1
16924623,75,0.0,0.0,0
16924623,80,1.0,1.0,0
16924623,85,1.0,1.0,0
16924623,90,3.3,3.0,1
16924623,95,0.0,0.0,0
16924623,100,0.0,0.0,0
16924623,105,0.0,0.0,0
16924623,110,0.0,0.0,0
16924623,115,0.0,0.0,0
16924623,120,0.0,0.0,0
16924624,-30,0.0,0.0,0
16924624,-25,0.0,0.0,0
16924624,-20,0.0,0.0,0
16924624,-15,0.0,0.0,0
16924624,-10,0.0,0.0,0
16924624,-5,0.0,0.0,0
16924624,0,0.0,0.0,0
16924624,5,0.0,0.0,0
16924624,10,0.0,0.0,0
16924624,15,3.0,3.0,1
16924624,20,0.0,0.0,0
16924624,25,0.0,0.0,0
16924624,30,0.0,0.0,0
16924624,35,0.0,0.0,0
16924624,40,0.0,0.0,0
16924624,45,0.3,0.3,0
16924624,50,1.0,1.0,0
16924624,55,3.0,3.0,1
16924624,60,0.3,0.3,0
16924624,65,3.0,3.0,1
16924624,70,0.6,0.3,0
16924624,75,0.0,0.0,0
16924624,80,0.0,0.0,0
16924624,85,0.6,0.3,0
16924624,90,3.0,3.0,1
16924624,95,0.0,0.0,0
16924624,100,0.0,0.0,0
16924624,105,0.0,0.0,0
16924624,110,0.0,0.0,0
16924624,115,0.0,0.0,0
16924624,120,0.0,0.0,0
16924625,-30,0.0,0.0,0
16924625,-25,0.0,0.0,0
16924625,-20,0.0,0.0,0
16924625,-15,0.0,0.0,0
16924625,-10,0.0,0.0,0
16924625,-5,0.0,0.0,0
16924625,0,0.0,0.0,0
16924625,5,0.0,0.0,0
16924625,10,0.0,0.0,0
16924625,15,0.0,0.0,0
16924625,20,0.0,0.0,0
16924625,25,0.0,0.0,0
16924625,30,0.0,0.0,0
16924625,35,1.0,1.0,0
16924625,40,0.0,0.0,0
16924625,45,0.0,0.0,0
16924625,50,0.0,0.0,0
16924625,55,0.6,0.3,0
16924625,60,6.3,3.0,2
16924625,65,0.0,0.0,0
16924625,70,0.0,0.0,0
16924625,75,0.3,0.3,0
16924625,80,3.3,3.0,1
16924625,85,0.3,0.3,0
16924625,90,0.0,0.0,0
16924625,95,0.0,0.0,0
16924625,100,0.0,0.0,0
16924625,105,0.0,0.0,0
16924625,110,0.0,0.0,0
16924625,115,0.0,0.0,0
16924625,120,0.0,0.0,0
16924626,-30,0.0,0.0,0
16924626,-25,0.0,0.0,0
16924626,-20,0.0,0.0,0
16924626,-15,0.0,0.0,0
16924626,-10,0.0,0.0,0
16924626,-5,0.0,0.0,0
16924626,0,3.0,3.0,1
16924626,5,0.0,0.0,0
16924626,10,0.0,0.0,0
16924626,15,0.0,0.0,0
16924626,20,3.0,3.0,1
16924626,25,0.0,0.0,0
16924626,30,3.0,3.0,1
16924626,35,7.0,3.0,2
16924626,40,0.0,0.0,0
16924626,45,1.3,1.0,0
16924626,50,0.0,0.0,0
16924626,55,3.0,3.0,1
16924626,60,3.3,3.0,1
16924626,65,3.3,3.0,1
16924626,70,0.0,0.0,0
16924626,75,3.0,3.0,1
16924626,80,0.6,0.3,0
16924626,85,0.3,0.3,0
16924626,90,1.0,1.0,0
16924626,95,0.0,0.0,0
16924626,100,0.0,0.0,0
16924626,105,0.0,0.0,0
16924626,110,0.0,0.0,0
16924626,115,0.0,0.0,0
16924626,120,0.0,0.0,0
16924627,-30,0.0,0.0,0
16924627,-25,0.0,0.0,0
16924627,-20,0.0,0.0,0
16924627,-15,0.0,0.0,0
16924627,-10,0.0,0.0,0
16924627,-5,0.0,0.0,0
16924627,0,0.0,0.0,0
16924627,5,0.0,0.0,0
16924627,10,0.0,0.0,0
16924627,15,0.0,0.0,0
16924627,20,0.0,0.0,0
16924627,25,0.0,0.0,0
16924627,30,0.0,0.0,0
16924627,35,0.0,0.0,0
16924627,40,0.0,0.0,0
16924627,45,0.0,0.0,0
16924627,50,3.0,3.0,1
16924627,55,0.0,0.0,0
16924627,60,1.0,1.0,0
16924627,65,3.3,3.0,1
16924627,70,1.3,1.0,0
16924627,75,2.5,2.5,1
16924627,80,3.1,2.5,1
16924627,85,0.0,0.0,0
16924627,90,0.0,0.0,0
16924627,95,0.0,0.0,0
16924627,100,0.0,0.0,0
16924627,105,0.0,0.0,0
16924627,110,0.0,0.0,0
16924627,115,0.0,0.0,0
16924627,120,0.0,0.0,0
16924628,-30,0.0,0.0,0
16924628,-25,0.0,0.0,0
16924628,-20,0.0,0.0,0
16924628,-15,0.0,0.0,0
16924628,-10,0.0,0.0,0
16924628,-5,0.0,0.0,0
16924628,0,1.0,1.0,0
16924628,5,0.0,0.0,0
16924628,10,0.0,0.0,0
16924628,15,3.0,3.0,1
16924628,20,0.0,0.0,0
16924628,25,0.3,0.3,0
16924628,30,0.0,0.0,0
16924628,35,0.0,0.0,0
16924628,40,3.0,3.0,1
16924628,45,3.3,3.0,1
16924628,50,3.0,3.0,1
16924628,55,0.3,0.3,0
16924628,60,0.0,0.0,0
16924628,65,0.3,0.3,0
16924628,70,3.0,3.0,1
16924628,75,0.3,0.3,0
16924628,80,0.3,0.3,0
16924628,85,0.0,0.0,0
16924628,90,3.0,3.0,1
16924628,95,0.0,0.0,0
16924628,100,0.0,0.0,0
16924628,105,0.0,0.0,0
16924628,110,0.0,0.0,0
16924628,115,0.0,0.0,0
16924628,120,0.0,0.0,0
16924629,-30,0.0,0.0,0
16924629,-25,0.0,0.0,0
16924629,-20,0.0,0.0,0
16924629,-15,0.0,0.0,0
16924629,-10,0.0,0.0,0
16924629,-5,0.0,0.0,0
16924629,0,0.0,0.0,0
16924629,5,0.0,0.0,0
16924629,10,1.0,1.0,0
16924629,15,3.0,3.0,1
16924629,20,0.0,0.0,0
16924629,25,0.0,0.0,0
16924629,30,0.0,0.0,0
16924629,35,1.0,1.0,0
16924629,40,0.0,0.0,0
16924629,45,0.3,0.3,0
16924629,50,0.0,0.0,0
16924629,55,3.3,3.0,1
16924629,60,0.0,0.0,0
16924629,65,0.3,0.3,0
16924629,70,0.3,0.3,0
16924629,75,0.6,0.3,0
16924629,80,0.0,0.0,0
16924629,85,0.0,0.0,0
16924629,90,1.0,1.0,0
16924629,95,0.0,0.0,0
16924629,100,0.0,0.0,0
16924629,105,0.0,0.0,0
16924629,110,0.0,0.0,0
16924629,115,0.0,0.0,0
16924629,120,0.0,0.0,0
16924630,-30,0.0,0.0,0
16924630,-25,0.0,0.0,0
16924630,-20,0.0,0.0,0
16924630,-15,0.0,0.0,0
16924630,-10,0.0,0.0,0
16924630,-5,0.0,0.0,0
16924630,0,0.0,0.0,0
16924630,5,0.0,0.0,0
16924630,10,3.0,3.0,1
16924630,15,0.0,0.0,0
16924630,20,1.0,1.0,0
16924630,25,0.0,0.0,0
16924630,30,3.0,3.0,1
16924630,35,0.0,0.0,0
16924630,40,0.0,0.0,0
16924630,45,0.0,0.0,0
16924630,50,1.0,1.0,0
16924630,55,0.3,0.3,0
16924630,60,0.3,0.3,0
16924630,65,1.0,1.0,0
16924630,70,0.0,0.0,0
16924630,75,0.0,0.0,0
16924630,80,4.0,3.0,1
16924630,85,0.8999999999999999,0.3,0
16924630,90,0.0,0.0,0
16924630,95,0.0,0.0,0
16924630,100,0.0,0.0,0
16924630,105,0.0,0.0,0
16924630,110,0.0,0.0,0
16924630,115,0.0,0.0,0
16924630,120,0.0,0.0,0
16924631,-30,0.0,0.0,0
16924631,-25,0.0,0.0,0
16924631,-20,0.0,0.0,0
16924631,-15,0.0,0.0,0
16924631,-10,0.0,0.0,0
16924631,-5,0.0,0.0,0
16924631,0,5.5,3.0,2
16924631,5,3.0,3.0,1
16924631,10,0.0,0.0,0
16924631,15,0.0,0.0,0
16924631,20,0.0,0.0,0
16924631,25,3.5,2.5,1
16924631,30,3.0,3.0,1
16924631,35,3.0,3.0,1
16924631,40,0.0,0.0,0
16924631,45,0.8999999999999999,0.3,0
16924631,50,3.0,3.0,1
16924631,55,0.0,0.0,0
16924631,60,1.0,1.0,0
16924631,65,0.6,0.3,0
16924631,70,0.3,0.3,0
16924631,75,2.5,2.5,1
16924631,80,1.0,1.0,0
16924631,85,0.0,0.0,0
16924631,90,0.0,0.0,0
16924631,95,0.0,0.0,0
16924631,100,0.0,0.0,0
16924631,105,0.0,0.0,0
16924631,110,0.0,0.0,0
16924631,115,0.0,0.0,0
16924631,120,0.0,0.0,0
16924632,-30,0.0,0.0,0
16924632,-25,0.0,0.0,0
16924632,-20,0.0,0.0,0
16924632,-15,0.0,0.0,0
16924632,-10,0.0,0.0,0
16924632,-5,0.0,0.0,0
16924632,0,0.0,0.0,0
16924632,5,0.0,0.0,0
16924632,10,3.0,3.0,1
16924632,15,0.0,0.0,0
16924632,20,0.0,0.0,0
16924632,25,0.0,0.0,0
16924632,30,0.0,0.0,0
16924632,35,2.0,1.0,0
16924632,40,1.0,1.0,0
16924632,45,1.0,1.0,0
16924632,50,0.0,0.0,0
16924632,55,0.3,0.3,0
16924632,60,3.0,3.0,1
16924632,65,4.3,3.0,1
16924632,70,0.3,0.3,0
16924632,75,2.8,2.5,1
16924632,80,0.0,0.0,0
16924632,85,0.0,0.0,0
16924632,90,0.3,0.3,0
16924632,95,0.0,0.0,0
16924632,100,0.0,0.0,0
16924632,105,0.0,0.0,0
16924632,110,0.0,0.0,0
16924632,115,0.0,0.0,0
16924632,120,0.0,0.0,0
16924633,-30,0.0,0.0,0
16924633,-25,0.0,0.0,0
16924633,-20,0.0,0.0,0
16924633,-15,0.0,0.0,0
16924633,-10,0.0,0.0,0
16924633,-5,0.0,0.0,0
16924633,0,0.0,0.0,0
16924633,5,0.0,0.0,0
16924633,10,0.0,0.0,0
16924633,15,0.0,0.0,0
16924633,20,0.0,0.0,0
16924633,25,1.0,1.0,0
16924633,30,0.0,0.0,0
16924633,35,0.0,0.0,0
16924633,40,3.0,3.0,1
16924633,45,0.3,0.3,0
16924633,50,2.0,1.0,0
16924633,55,0.3,0.3,0
16924633,60,0.6,0.3,0
16924633,65,3.0,3.0,1
16924633,70,0.0,0.0,0
16924633,75,0.0,0.0,0
16924633,80,0.3,0.3,0
16924633,85,0.0,0.0,0
16924633,90,0.0,0.0,0
16924633,95,0.0,0.0,0
16924633,100,0.0,0.0,0
16924633,105,0.0,0.0,0
16924633,110,0.0,0.0,0
16924633,115,0.0,0.0,0
16924633,120,0.0,0.0,0
16924634,-30,0.0,0.0,0
16924634,-25,0.0,0.0,0
16924634,-20,0.0,0.0,0
16924634,-15,0.0,0.0,0
16924634,-10,0.0,0.0,0
16924634,-5,0.0,0.0,0
16924634,0,0.0,0.0,0
16924634,5,0.0,0.0,0
16924634,10,0.0,0.0,0
16924634,15,0.0,0.0,0
16924634,20,0.0,0.0,0
16924634,25,0.0,0.0,0
16924634,30,0.0,0.0,0
16924634,35,0.0,0.0,0
16924634,40,0.0,0.0,0
16924634,45,0.0,0.0,0
16924634,50,0.0,0.0,0
16924634,55,3.0,3.0,1
16924634,60,0.0,0.0,0
16924634,65,0.6,0.3,0
16924634,70,0.3,0.3,0
16924634,75,1.3,1.0,0
16924634,80,0.6,0.3,0
16924634,85,0.0,0.0,0
16924634,90,1.0,1.0,0
16924634,95,0.0,0.0,0
16924634,100,0.0,0.0,0
16924634,105,0.0,0.0,0
16924634,110,0.0,0.0,0
16924634,115,0.0,0.0,0
16924634,120,0.0,0.0,0
